Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,1768,Court of first instance,Virginia,Circuit Court,13th Judicial Circuit,Thirteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1769,Court of first instance,Virginia,Circuit Court,14th Judicial Circuit,Fourteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1770,Court of first instance,Virginia,Circuit Court,15th Judicial Circuit,Fifteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1771,Court of first instance,Virginia,Circuit Court,16th Judicial Circuit,Sixteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1772,Court of first instance,Virginia,Circuit Court,17th Judicial Circuit,Seventeenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1773,Court of first instance,Virginia,Circuit Court,18th Judicial Circuit,Eighteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1774,Court of first instance,Virginia,Circuit Court,19th Judicial Circuit,Nineteenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1775,Court of first instance,Virginia,Circuit Court,20th Judicial Circuit,Twentieth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1776,Court of first instance,Virginia,Circuit Court,21st Judicial Circuit,Twenty-first Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1777,Court of first instance,Virginia,Circuit Court,22nd Judicial Circuit,Twenty-second Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1778,Court of first instance,Virginia,Circuit Court,23rd Judicial Circuit,Twenty-third Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1779,Court of first instance,Virginia,Circuit Court,24th Judicial Circuit,Twenty-fourth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1780,Court of first instance,Virginia,Circuit Court,25th Judicial Circuit,Twenty-fifth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1781,Court of first instance,Virginia,Circuit Court,26th Judicial Circuit,Twenty-sixth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1782,Court of first instance,Virginia,Circuit Court,27th Judicial Circuit,Twenty-seventh Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1783,Court of first instance,Virginia,Circuit Court,28th Judicial Circuit,Twenty-eighth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1784,Court of first instance,Virginia,Circuit Court,29th Judicial Circuit,Twenty-ninth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1785,Court of first instance,Virginia,Circuit Court,30th Judicial Circuit,Thirtieth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1786,Court of first instance,Virginia,Circuit Court,31st Judicial Circuit,Thirty-first Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1787,Intermediate appellate court,Virginia,Appellate Court,Court of Appeals of Virginia,
en-US,US State Courts,1788,Court of last resort,Virginia,Supreme Court,Supreme Court of Virginia,
en-US,US State Courts,1789,Intermediate appellate court,Washington,Appellate Court,Washington Court of Appeals Division I,Washington Court of Appeals Division One; Washington Court of Appeals Division 1
en-US,US State Courts,1790,Intermediate appellate court,Washington,Appellate Court,Washington Court of Appeals Division I,Washington Court of Appeals Division Two; Washington Court of Appeals Division 2
en-US,US State Courts,1791,Intermediate appellate court,Washington,Appellate Court,Washington Court of Appeals Division I,Washington Court of Appeals Division Three; Washington Court of Appeals Division 3
en-US,US State Courts,1792,Court of first instance,Washington,Trial Court,Adams County Superior Court,
en-US,US State Courts,1793,Court of first instance,Washington,Trial Court,Asotin County Superior Court,
en-US,US State Courts,1794,Court of first instance,Washington,Trial Court,Benton County Superior Court,
en-US,US State Courts,1795,Court of first instance,Washington,Trial Court,Chelan County Superior Court,
en-US,US State Courts,1796,Court of first instance,Washington,Trial Court,Clallam County Superior Court,
en-US,US State Courts,1797,Court of first instance,Washington,Trial Court,Clark County Superior Court,
en-US,US State Courts,1798,Court of first instance,Washington,Trial Court,Columbia County Superior Court,
en-US,US State Courts,1799,Court of first instance,Washington,Trial Court,Cowlitz County Superior Court,
en-US,US State Courts,1800,Court of first instance,Washington,Trial Court,Douglas County Superior Court,
en-US,US State Courts,1801,Court of first instance,Washington,Trial Court,Ferry County Superior Court,
en-US,US State Courts,1802,Court of first instance,Washington,Trial Court,Franklin County Superior Court,
en-US,US State Courts,1803,Court of first instance,Washington,Trial Court,Garfield County Superior Court,
en-US,US State Courts,1804,Court of first instance,Washington,Trial Court,Grant County Superior Court,
en-US,US State Courts,1805,Court of first instance,Washington,Trial Court,Grays Harbor County Superior Court,
en-US,US State Courts,1806,Court of first instance,Washington,Trial Court,Island County Superior Court,
en-US,US State Courts,1807,Court of first instance,Washington,Trial Court,Jefferson County Superior Court,
en-US,US State Courts,1808,Court of first instance,Washington,Trial Court,King County Superior Court,
en-US,US State Courts,1809,Court of first instance,Washington,Trial Court,Kitsap County Superior Court,
en-US,US State Courts,1810,Court of first instance,Washington,Trial Court,Kittitas County Superior Court,
en-US,US State Courts,1811,Court of first instance,Washington,Trial Court,Klickitat County Superior Court,
en-US,US State Courts,1812,Court of first instance,Washington,Trial Court,Lewis County Superior Court,
en-US,US State Courts,1813,Court of first instance,Washington,Trial Court,Lincoln County Superior Court,
en-US,US State Courts,1814,Court of first instance,Washington,Trial Court,Mason County Superior Court,
en-US,US State Courts,1815,Court of first instance,Washington,Trial Court,Okanogan County Superior Court,
en-US,US State Courts,1816,Court of first instance,Washington,Trial Court,Pacific County Superior Court,
en-US,US State Courts,1817,Court of first instance,Washington,Trial Court,Pend Oreille County Superior Court,
en-US,US State Courts,1818,Court of first instance,Washington,Trial Court,Pierce County Superior Court,
en-US,US State Courts,1819,Court of first instance,Washington,Trial Court,San Juan County Superior Court,
en-US,US State Courts,1820,Court of first instance,Washington,Trial Court,Skagit County Superior Court,
en-US,US State Courts,1821,Court of first instance,Washington,Trial Court,Skamania County Superior Court,
en-US,US State Courts,1822,Court of first instance,Washington,Trial Court,Snohomish County Superior Court,
en-US,US State Courts,1823,Court of first instance,Washington,Trial Court,Spokane County Superior Court,
en-US,US State Courts,1824,Court of first instance,Washington,Trial Court,Stevens County Superior Court,
en-US,US State Courts,1825,Court of first instance,Washington,Trial Court,Thurston County Superior Court,
en-US,US State Courts,1826,Court of first instance,Washington,Trial Court,Wahkiakum County Superior Court,
en-US,US State Courts,1827,Court of first instance,Washington,Trial Court,Walla Walla County Superior Court,
en-US,US State Courts,1828,Court of first instance,Washington,Trial Court,Whatcom County Superior Court,
en-US,US State Courts,1829,Court of first instance,Washington,Trial Court,Whitman County Superior Court,
en-US,US State Courts,1830,Court of first instance,Washington,Trial Court,Yakima County Superior Court,
en-US,US State Courts,1831,Court of last resort,Washington,Supreme Court,Washington Supreme Court,
en-US,US State Courts,1832,Court of first instance,West Virginia,Circuit Court,1st Judicial Circuit,First Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1833,Court of first instance,West Virginia,Circuit Court,2nd Judicial Circuit,Second Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1834,Court of first instance,West Virginia,Circuit Court,3rd Judicial Circuit,Third Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1835,Court of first instance,West Virginia,Circuit Court,4th Judicial Circuit,Fourth Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1836,Court of first instance,West Virginia,Circuit Court,5th Judicial Circuit,Fifth Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1837,Court of first instance,West Virginia,Circuit Court,6th Judicial Circuit,Sixth Judicial Circuit; West Virginia Circuit Court
en-US,US State Courts,1838,Court of first instance,West Virginia,Circuit Court,7th Judicial Circuit,Seventh Judicial Circuit; West Virginia Circuit Court
